"Date","Open","High","Low","Close","Volume"
"8/10/2015","1286","1294.5","1278.300049","1286.050049","1431182"
"8/11/2015","1289","1305","1271.050049","1302.099976","2200306"
"8/12/2015","1301.550049","1345.699951","1301","1335.849976","3479784"
"8/13/2015","1335","1342","1278","1317.800049","1406426"
"8/14/2015","1319","1359.675049","1318.550049","1351.599976","2293964"
"8/17/2015","1345.050049","1348.400024","1327.5","1342.375","773644"
"8/18/2015","1353.449951","1374.949951","1345","1370.449951","1916926"
"8/19/2015","1375","1376.425049","1360.949951","1366.800049","1690070"
"8/20/2015","1372.5","1372.5","1336","1343.425049","2349298"
"8/21/2015","1356","1364.949951","1327.550049","1338.074951","3536080"
"8/24/2015","1319.5","1322.5","1284.550049","1289.324951","4692344"
"8/25/2015","1293.949951","1311","1267.75","1283.574951","3925800"
"8/26/2015","1279.025024","1319.5","1255.974976","1288.375","3216158"
"8/27/2015","1307.449951","1307.449951","1272.900024","1287.324951","5264798"
"8/28/2015","1304.5","1304.5","1278.849976","1285.425049","2744152"
"8/31/2015","1295","1295","1265.525024","1282.025024","3692044"
"9/1/2015","1278","1305.599976","1265","1268.699951","2987602"
"9/2/2015","1279.849976","1310.224976","1274","1295.900024","3765950"
"9/3/2015","1298.050049","1307.5","1288.125","1302.800049","2265074"
"9/4/2015","1305.699951","1307.449951","1269.574951","1273.724976","2426396"
"9/7/2015","1276.5","1279.974976","1266.349976","1269.875","1759184"
"9/8/2015","1272.5","1282.050049","1261.75","1270.150024","1787746"
"9/9/2015","1281.474976","1287","1272","1274.875","2045076"
"9/10/2015","1271","1289.25","1263.5","1272.699951","2665818"
"9/11/2015","1273.25","1284.199951","1270.300049","1276","1592672"
"9/14/2015","1282.5","1282.5","1271.5","1275.824951","1589318"
"9/15/2015","1275.824951","1279.449951","1268","1268.625","1379900"
"9/16/2015","1277.5","1282.5","1270.525024","1275.175049","1756816"
"9/18/2015","1282.5","1293","1269.5","1275.625","2455294"
"9/21/2015","1275","1278.550049","1266.599976","1275.525024","1108840"
"9/22/2015","1278.75","1286.199951","1245","1263.400024","2081246"
"9/23/2015","1267.150024","1278.875","1256.300049","1266.324951","1228352"
"9/24/2015","1267.75","1295","1264.949951","1290.199951","2354254"
"9/28/2015","1297","1309.5","1289.75","1296.849976","2366812"
"9/29/2015","1291.675049","1317","1284.925049","1294.125","3325952"
"9/30/2015","1321.849976","1321.849976","1285.474976","1294.025024","3368336"
"10/1/2015","1299.5","1324.974976","1296.099976","1322.300049","2834408"
"10/5/2015","1326.349976","1385","1326.349976","1355.824951","4807306"
"10/6/2015","1362.5","1363","1342","1350","3979590"
"10/7/2015","1346.974976","1358.5","1323.474976","1326.974976","2065530"
"10/8/2015","1335","1339.175049","1310","1316.900024","2357550"
"10/9/2015","1325.25","1325.300049","1304","1314.824951","2249724"
"10/12/2015","1327.5","1330.175049","1293.5","1296.300049","2455912"
"10/13/2015","1301.400024","1306","1283.800049","1299.275024","6179712"
"10/14/2015","1274","1274","1240","1241.849976","8337128"
"10/15/2015","1245","1251.75","1232.5","1233.875","3215710"
"10/16/2015","1240.449951","1246","1235","1236","2333828"
"10/19/2015","1245","1247.474976","1227.925049","1244.375","3130642"
"10/20/2015","1248.125","1265","1247.800049","1263.375","2695084"
"10/21/2015","1267.5","1271","1261.125","1265","1929688"
"10/23/2015","1274","1274","1263.650024","1268.574951","2335398"
"10/26/2015","1274.5","1274.5","1257.550049","1268.275024","1414630"
"10/27/2015","1265.025024","1272.449951","1260.175049","1265.550049","1530420"
"10/28/2015","1255.025024","1266.775024","1255.025024","1264.550049","1255342"
"10/29/2015","1266.775024","1267.699951","1245.025024","1247.675049","3130316"
"10/30/2015","1250","1255.949951","1242.5","1247.599976","1516696"
"11/2/2015","1250","1261.400024","1243.775024","1258.675049","1319294"
"11/3/2015","1264","1273.900024","1259.25","1271.724976","1364906"
"11/4/2015","1272.5","1273.599976","1260","1266.900024","991434"
"11/5/2015","1265.400024","1267.474976","1240","1241.324951","1596098"
"11/6/2015","1246","1259.125","1241.724976","1252.875","908024"
"11/9/2015","1247.5","1251.375","1234.300049","1235.675049","2021556"
"11/10/2015","1236.474976","1238.5","1225","1229.074951","1361920"
"11/13/2015","1219.025024","1219.025024","1193.275024","1198.699951","2743232"
"11/16/2015","1195","1195","1178","1187.300049","2043528"
"11/17/2015","1190.25","1199.224976","1187.5","1195.275024","1985028"
"11/18/2015","1194.449951","1194.449951","1173","1175.724976","1520352"
"11/19/2015","1182.675049","1190.800049","1176","1181.275024","1866906"
"11/20/2015","1183.25","1211.775024","1180.974976","1199.175049","2012126"
"11/23/2015","1202.650024","1206.699951","1191.125","1195.525024","1088082"
"11/24/2015","1190.025024","1196.224976","1182.75","1183.974976","998640"
"11/26/2015","1188.949951","1191.199951","1168.925049","1172.775024","2915292"
"11/27/2015","1174","1179.724976","1166.25","1176.675049","1737206"
"11/30/2015","1182.5","1195.625","1175.074951","1186.775024","4100048"
"12/1/2015","1181.449951","1189.025024","1178.525024","1180.949951","1721994"
"12/2/2015","1189","1189.050049","1173.25","1182.599976","1640296"
"12/3/2015","1180","1186.5","1173.5","1175.375","2283358"
"12/4/2015","1170","1173.650024","1160.550049","1164.199951","1246092"
"12/7/2015","1166.099976","1171.949951","1157.625","1159.900024","1382604"
"12/8/2015","1159.699951","1174.5","1158.650024","1164.5","1139964"
"12/9/2015","1168.949951","1186.400024","1160","1183.824951","5282806"
"12/10/2015","1184.5","1195.599976","1176","1192.275024","1723988"
"12/11/2015","1191.5","1195.974976","1181.625","1193","1652378"
"12/14/2015","1167.599976","1193.5","1165.300049","1189.224976","2718532"
"12/15/2015","1189.224976","1192.5","1181.525024","1187.925049","1135868"
"12/16/2015","1192","1207.25","1192","1204.199951","1435934"
"12/17/2015","1207.5","1222.5","1196.675049","1219.875","1618844"
"12/18/2015","1210","1217.099976","1200.324951","1208.400024","3024970"
"12/21/2015","1209.974976","1225","1203.425049","1223.199951","1610104"
"12/22/2015","1220","1220","1200","1202.525024","1560858"
"12/23/2015","1207.5","1217.5","1205.275024","1212.900024","849834"
"12/24/2015","1210.5","1219.099976","1202","1217.125","843160"
"12/28/2015","1214","1233.199951","1210.099976","1231.349976","3704198"
"12/29/2015","1229.175049","1232.650024","1222.875","1227.900024","1708524"
"12/30/2015","1226.525024","1229.5","1206.150024","1209.150024","1605762"
"12/31/2015","1207.875","1224.25","1203.75","1218.425049","1240318"
"1/1/2016","1219.5","1219.5","1206.125","1208.199951","712262"
"1/4/2016","1205.074951","1207","1183.025024","1184.800049","1870184"
"1/5/2016","1192.5","1193.300049","1170.5","1174.474976","2678020"
"1/6/2016","1175.099976","1193.074951","1175.099976","1190.800049","2653228"
"1/7/2016","1185","1191.449951","1180","1185.625","3199580"
"1/8/2016","1192.5","1203.675049","1186.25","1198.800049","1907544"
"1/11/2016","1191.25","1192","1174.425049","1181.175049","2930228"
"1/12/2016","1181.349976","1182.5","1150.800049","1163.525024","3482594"
"1/13/2016","1158.5","1163.5","1127.550049","1139.599976","4746092"
"1/14/2016","1136.5","1149.449951","1125","1139.400024","2742052"
"1/15/2016","1144.425049","1145.849976","1127.5","1130.550049","3269408"
"1/18/2016","1131","1145.949951","1130","1138.824951","2213922"
"1/19/2016","1138.5","1150","1134.150024","1139.650024","967910"
"1/20/2016","1136.900024","1142.5","1121.5","1140.050049","1615954"
"1/21/2016","1142.5","1144.949951","1122.875","1127.25","2675536"
"1/22/2016","1136.5","1151.025024","1130","1147.875","1343178"
"1/25/2016","1150.949951","1169.5","1145.75","1152.324951","1397560"
"1/27/2016","1151","1164.974976","1140.949951","1159.875","1626986"
"1/28/2016","1157.75","1174.449951","1154.025024","1165.599976","3106660"
"1/29/2016","1179.349976","1200","1167.525024","1195.650024","2235744"
"2/1/2016","1195.550049","1206.474976","1179.5","1201.349976","1495274"
"2/2/2016","1204.5","1216.5","1189.849976","1199.050049","1475588"
"2/3/2016","1193.75","1214.949951","1180.150024","1208.150024","1308692"
"2/4/2016","1210.949951","1220","1201","1210.025024","1250046"
"2/5/2016","1204.050049","1219.974976","1204.050049","1210.974976","1402996"
"2/8/2016","1200","1206.025024","1173.5","1181.474976","1063658"
"2/9/2016","1166.800049","1166.800049","1127.800049","1140.699951","2489610"
"2/10/2016","1137.5","1144.949951","1129.050049","1134.400024","1890732"
"2/11/2016","1140","1144.5","1085.824951","1098.974976","1962408"
"2/12/2016","1100","1121.699951","1082","1113.300049","2172568"
"2/15/2016","1125","1153.425049","1120","1134.574951","2479712"
"2/16/2016","1133","1141","1121.5","1132.775024","1588702"
"2/17/2016","1132.5","1139.824951","1123.199951","1137.775024","1585178"
"2/18/2016","1142.5","1159.875","1139","1157.925049","1529140"
"2/19/2016","1153.675049","1163.5","1152.724976","1159.824951","879012"
"2/22/2016","1160.125","1171.5","1152.5","1157.949951","1324884"
"2/23/2016","1155.125","1159.949951","1128.375","1132","1306852"
"2/24/2016","1131.224976","1131.224976","1100.599976","1105.474976","1659328"
"2/25/2016","1109.900024","1114","1092.824951","1106.425049","1830556"
"2/26/2016","1114.849976","1128.449951","1099.800049","1105.25","1537536"
"2/29/2016","1118.5","1118.5","1057.5","1088.400024","2191718"
"3/1/2016","1096.5","1142.550049","1081","1138.324951","1999760"
"3/2/2016","1152.5","1165","1128.125","1159.425049","1527486"
"3/3/2016","1168","1195.5","1150.5","1186.574951","2648284"
"3/4/2016","1190","1190","1174.775024","1178.775024","1512966"
"3/8/2016","1171.050049","1183.5","1152.099976","1177.150024","1268152"
"3/9/2016","1170.5","1184.699951","1147.574951","1178.625","2017784"
"3/10/2016","1178.025024","1179.925049","1157.474976","1174.150024","1661666"
"3/11/2016","1170","1195.425049","1167.5","1182.625","1530528"
"3/14/2016","1181","1199","1170","1177.5","1636742"
"3/15/2016","1174.525024","1181.75","1160.050049","1164.949951","1623356"
"3/16/2016","1157.5","1166","1153.449951","1163.525024","1918246"
"3/17/2016","1167","1180.900024","1166","1176.025024","2221088"
"3/18/2016","1180","1215","1180","1212.925049","3204070"
"3/21/2016","1213","1227.474976","1210","1223.125","2336982"
"3/22/2016","1221","1242.5","1218.25","1236.550049","1951984"
"3/23/2016","1243.949951","1243.949951","1228.650024","1236.900024","2278434"
"3/28/2016","1245.5","1258.574951","1230.775024","1236.699951","3320882"
"3/29/2016","1239","1243.474976","1227.5","1234.699951","1838796"
"3/30/2016","1235.449951","1252.5","1230","1244.75","2136504"
"3/31/2016","1239.150024","1275","1236.074951","1260.150024","4363964"
"4/1/2016","1252.5","1260.425049","1217.050049","1226.949951","3041400"
"4/4/2016","1228","1244","1223.5","1235.625","1752352"
"4/5/2016","1235.400024","1242.449951","1221.025024","1231.375","1491794"
"4/6/2016","1235","1244.5","1229.675049","1240.949951","1763150"
"4/7/2016","1240","1242.349976","1228.5","1235.400024","2390942"
"4/8/2016","1233","1236.849976","1213.5","1216.025024","1399500"
"4/11/2016","1216.5","1258.5","1206.5","1253.324951","2400648"
"4/12/2016","1249","1262.5","1244.050049","1259.074951","1303628"
"4/13/2016","1265","1272.5","1256.25","1263.099976","1601468"
"4/18/2016","1226.5","1276.75","1220","1259.875","7121504"
"4/20/2016","1267.449951","1267.449951","1220","1225.175049","6405024"
"4/21/2016","1225.5","1233.699951","1206.099976","1212.199951","2525724"
"4/22/2016","1209.5","1217.699951","1202.099976","1208.525024","1964126"
"4/25/2016","1201.150024","1228.525024","1201.150024","1225.625","2267654"
"4/26/2016","1224.5","1246.75","1221","1244.900024","2554368"
"4/27/2016","1240","1257.300049","1237.949951","1255.550049","1848670"
"4/28/2016","1250.650024","1270","1249.050049","1263.875","4992744"
"4/29/2016","1258.5","1271","1255","1267.75","2372178"
"5/2/2016","1264.5","1265","1250","1263.349976","1116692"
"5/3/2016","1262.5","1265","1236","1239.050049","2153118"
"5/4/2016","1236.949951","1247.025024","1228.5","1239","1364892"
"5/5/2016","1239","1244.974976","1231.775024","1235.150024","1246566"
"5/6/2016","1232.5","1242.150024","1215.5","1236.699951","885598"
"5/9/2016","1236.699951","1259","1228.199951","1256.275024","1821276"
"5/10/2016","1257.5","1266.974976","1248","1261.449951","1158534"
"5/11/2016","1250","1262.800049","1245","1259.150024","1598716"
"5/12/2016","1260.275024","1284.949951","1260.275024","1283.099976","1513082"
"5/13/2016","1282.5","1283","1255.074951","1261.699951","1621730"
"5/16/2016","1269","1282.400024","1261.25","1275.574951","1111526"
"5/17/2016","1282.099976","1295.625","1276","1285.099976","1756698"
"5/18/2016","1282.925049","1282.925049","1263.025024","1275.550049","1500740"
"5/19/2016","1277.5","1280","1263.050049","1278.474976","1038792"
"5/20/2016","1271.150024","1282.900024","1261.400024","1264.650024","1230918"
"5/23/2016","1272","1272.949951","1240.099976","1245.724976","1533016"
"5/24/2016","1242","1244.125","1229.800049","1233.849976","1339158"
"5/25/2016","1240.5","1266.474976","1240.5","1263.224976","1548678"
"5/26/2016","1265","1282.449951","1252.550049","1274.349976","1943248"
"5/27/2016","1276.574951","1289.925049","1275.300049","1286.324951","1104676"
"5/30/2016","1291.5","1320.974976","1291","1318.199951","1349464"
"5/31/2016","1320","1323.5","1281","1284.699951","3722608"
"6/1/2016","1285.599976","1322.5","1285.5","1316.775024","1911942"
"6/2/2016","1300","1327.150024","1300","1325.074951","1408756"
"6/3/2016","1325.699951","1329","1310.25","1314.775024","1554922"
"6/6/2016","1310.25","1319.5","1301.599976","1306.25","1322026"
"6/7/2016","1307","1319.5","1306.5","1315.574951","1202194"
"6/8/2016","1308.625","1314.275024","1302.75","1306.550049","938266"
"6/9/2016","1311.199951","1311.199951","1277.599976","1288.625","1562138"
"6/10/2016","1283","1301.625","1276.599976","1277.875","1396832"
"6/13/2016","1270","1276.675049","1259","1273.5","1029978"
"6/14/2016","1279.474976","1279.474976","1259.125","1267.425049","977570"
"6/15/2016","1265","1282.449951","1261","1278.425049","1270844"
"6/16/2016","1272.775024","1282.349976","1258.224976","1279.150024","1145070"
"6/17/2016","1279.5","1305","1279.5","1301.300049","1878988"
"6/20/2016","1301.300049","1334","1295.900024","1329.650024","1872838"
"6/21/2016","1331.75","1332.5","1320.699951","1325.599976","1027690"
"6/22/2016","1325","1338.849976","1315.875","1333.824951","1761712"
"6/23/2016","1327.5","1329.75","1312.650024","1322.675049","1397014"
"6/24/2016","1282.574951","1296.599976","1257.074951","1286.974976","3766586"
"6/27/2016","1273.5","1273.5","1241.324951","1247.925049","4272566"
"6/28/2016","1247.925049","1251.449951","1229.199951","1231.974976","4499524"
"6/29/2016","1237.5","1256.25","1232.650024","1251.449951","2531264"
"6/30/2016","1261","1281.449951","1250.175049","1276.550049","5121812"
"7/1/2016","1281","1282.300049","1247.175049","1250.425049","2197296"
"7/4/2016","1258","1262.925049","1241","1247.099976","1883484"
"7/5/2016","1247.099976","1248.525024","1238.574951","1242.650024","1559748"
"7/7/2016","1243.849976","1245.925049","1212.5","1214.900024","3316800"
"7/8/2016","1217.5","1221.025024","1201.75","1213.300049","2456356"
"7/11/2016","1215","1235.900024","1213.5","1232.074951","1543632"
"7/12/2016","1235.849976","1237.5","1217.925049","1232.474976","1465536"
"7/13/2016","1239","1249.625","1225.625","1246.550049","2102300"
"7/14/2016","1243","1264.5","1235.5","1260.949951","2699988"
"7/15/2016","1258.5","1263.900024","1213.275024","1222.675049","8336366"
"7/18/2016","1223.5","1234.5","1215.300049","1216.724976","2598850"
"7/19/2016","1213.75","1236.400024","1213.75","1233.099976","2362896"
"7/20/2016","1225","1251.25","1224.074951","1247.474976","2815252"
"7/21/2016","1244.75","1259.75","1232.224976","1253.025024","2527148"
"7/22/2016","1249.449951","1262","1246","1257.550049","1517216"
"7/25/2016","1256","1281.599976","1252.900024","1279.474976","1688796"
"7/26/2016","1279.474976","1284","1266.5","1276.300049","2311290"
"7/27/2016","1277.5","1290.199951","1272.5","1288.775024","1750510"
"7/28/2016","1290.25","1314.775024","1288.525024","1309.625","4632080"
"7/29/2016","1307","1317.449951","1299.5","1309.650024","2488084"
"8/1/2016","1316","1362.5","1316","1354.125","3961704"
"8/2/2016","1351.449951","1357.849976","1344.900024","1349.599976","2578162"
"8/3/2016","1343","1349.5","1324.525024","1328.150024","2294702"
"8/4/2016","1335","1341.474976","1318.125","1326","1415416"
"8/5/2016","1336.949951","1342.150024","1316","1324.550049","1868484"
"8/8/2016","1320","1334","1314.525024","1324.75","2058244"
"8/9/2016","1329","1329.900024","1289.425049","1325.099976","2261914"
"8/10/2016","1325.5","1341","1324","1337.699951","2062078"
"8/11/2016","1332.775024","1357.5","1332.775024","1354.949951","2233138"
"8/12/2016","1352.5","1372.400024","1351.025024","1369.224976","2327358"
"8/16/2016","1369","1370","1336.925049","1345.849976","3183754"
"8/17/2016","1349.5","1349.5","1309","1312.275024","1848566"
"8/18/2016","1317.5","1328.775024","1315.050049","1319.275024","1292064"
"8/19/2016","1320","1323.224976","1300","1301.75","2416244"
"8/22/2016","1294","1297.224976","1268.150024","1274.349976","2265274"
"8/23/2016","1272.474976","1302.474976","1270.099976","1300.525024","1503374"
"8/24/2016","1294.900024","1301","1284.525024","1286.025024","1116878"
"8/25/2016","1290","1294.849976","1263","1275.525024","1939690"
"8/26/2016","1279.900024","1286.275024","1258.599976","1262.474976","1250314"
"8/29/2016","1267.474976","1267.474976","1233.375","1250.275024","1488728"
"8/30/2016","1255","1274.900024","1250.625","1272.074951","1444026"
"8/31/2016","1275","1275","1250.425049","1255.650024","3231668"
"9/1/2016","1262.449951","1267.474976","1243.525024","1253.75","1345736"
"9/2/2016","1256","1259.699951","1248.025024","1257.400024","1742330"
"9/6/2016","1259.949951","1260.074951","1240","1242.025024","2239066"
"9/7/2016","1249.849976","1249.849976","1211.5","1220.275024","3854040"
"9/8/2016","1180","1180","1142.375","1161.050049","7021516"
"9/9/2016","1164.849976","1183.324951","1160.025024","1176.224976","2742438"
"9/12/2016","1168.5","1181.974976","1162","1179.525024","2024454"
"9/14/2016","1181","1188.800049","1155","1164.224976","2069858"
"9/15/2016","1169.974976","1171.050049","1158.375","1163.474976","2818964"
"9/16/2016","1168.349976","1188","1160","1180.849976","4358004"
"9/19/2016","1182.5","1213.5","1175","1205.724976","2802546"
"9/20/2016","1205.5","1208.449951","1192.699951","1203.25","1184552"
"9/21/2016","1203.849976","1212","1200.349976","1206.699951","1678020"
"9/22/2016","1212.625","1214","1185.550049","1189","2857574"
"9/23/2016","1191","1201.925049","1185.574951","1199.050049","1800726"
"9/26/2016","1200.550049","1209.550049","1197.5","1200.550049","1753476"
"9/27/2016","1200.550049","1224","1200.550049","1218.050049","2038792"
"9/28/2016","1215.5","1218.75","1207.599976","1211.525024","1731328"
"9/29/2016","1217.5","1228.25","1209.800049","1218.900024","3603958"
"9/30/2016","1218.525024","1224.900024","1211.550049","1215.400024","2175364"
"10/3/2016","1225","1228.824951","1200.550049","1205.849976","1818880"
"10/4/2016","1210","1212.525024","1199","1202.574951","1780718"
"10/5/2016","1204","1207.699951","1188.050049","1193.175049","1176354"
"10/6/2016","1197.5","1201.199951","1186.375","1194.375","2267572"
"10/7/2016","1194","1194","1179.099976","1183.900024","1816512"
"10/10/2016","1184.949951","1193.449951","1177.525024","1190.150024","1202142"
"10/13/2016","1181.650024","1184.949951","1160.449951","1164.449951","5173334"
"10/14/2016","1157.5","1193.5","1145.5","1183.099976","7741214"
"10/17/2016","1184.449951","1187.900024","1172.199951","1181.224976","2728346"
"10/18/2016","1188","1207.849976","1177.400024","1200.099976","2128632"
"10/19/2016","1200.5","1205","1185.150024","1197.550049","1985058"
"10/20/2016","1198.449951","1204.675049","1193","1200.574951","1265854"
"10/21/2016","1200","1215.949951","1199.125","1214.324951","1259660"
"10/24/2016","1214.099976","1217.449951","1201.275024","1213.849976","1253190"
"10/25/2016","1202.5","1207.300049","1190.5","1199.224976","1772466"
"10/26/2016","1199.300049","1201.375","1186.25","1198.125","1437130"
"10/27/2016","1189.849976","1214.75","1182.75","1209.050049","2941602"
"10/28/2016","1205","1207.550049","1194","1199.349976","1752102"
"11/1/2016","1199.849976","1199.849976","1167.074951","1175","2934776"
"11/2/2016","1170.5","1172","1147.5","1152.025024","2325076"
"11/3/2016","1147","1167.5","1142.25","1159.724976","1463310"
"11/4/2016","1160","1168.074951","1147","1165.275024","1183752"
"11/7/2016","1168.949951","1172.449951","1130.025024","1138.525024","2048052"
"11/8/2016","1140.224976","1153.5","1130","1141.599976","1933634"
"11/9/2016","1090","1137.5","1071.425049","1084.925049","4500226"
"11/10/2016","1102.400024","1108.75","1070.400024","1077.724976","2172426"
"11/11/2016","1073.525024","1073.525024","1043.099976","1050.574951","2398424"
"11/15/2016","1058.449951","1078.775024","1025.949951","1060.650024","6290324"
"11/16/2016","1072.550049","1104.449951","1069","1094.800049","4019958"
"11/17/2016","1092.5","1104.300049","1065.074951","1068.599976","2504688"
"11/18/2016","1071","1075","1052.099976","1062.550049","2140534"
"11/21/2016","1063.099976","1070","1052.5","1066.449951","1793366"
"11/22/2016","1066","1088.724976","1061.025024","1067.5","1318860"
"11/23/2016","1074.5","1081.474976","1063.599976","1078.175049","1275808"
"11/24/2016","1077.449951","1103.800049","1068.5","1094.224976","3026234"
"11/25/2016","1106","1153.625","1096.099976","1150.175049","4276148"
"11/28/2016","1147","1159.724976","1125.949951","1141.300049","1924296"
"11/29/2016","1137.5","1146","1126.275024","1129.925049","1442296"
"11/30/2016","1132.5","1147.375","1121.150024","1138.025024","3445832"
"12/1/2016","1138.5","1145","1127.025024","1131.724976","1123052"
"12/2/2016","1129","1135.400024","1102.599976","1110.925049","1998032"
"12/5/2016","1114.5","1118.925049","1085","1093","2249526"
"12/6/2016","1095","1101.974976","1084.949951","1091.175049","1593444"
"12/7/2016","1091.099976","1092.224976","1072.824951","1077.275024","2065706"
"12/8/2016","1080.25","1099.5","1080","1097.875","3239546"
"12/9/2016","1102.5","1109.949951","1086.650024","1097.625","1588718"
"12/12/2016","1097.400024","1108.800049","1081.5","1104.099976","1311758"
"12/13/2016","1109","1109","1091.5","1100.150024","2147534"
"12/14/2016","1107","1112.349976","1094.5","1103.800049","1870366"
"12/15/2016","1101","1136.050049","1101","1129.650024","4295410"
"12/16/2016","1138.5","1145","1126","1141.324951","1987230"
"12/19/2016","1140","1148.849976","1130.650024","1144.449951","1334210"
"12/20/2016","1146","1172.5","1143.525024","1169.650024","2922760"
"12/21/2016","1171.900024","1171.900024","1152.800049","1156.800049","2034902"
"12/22/2016","1153","1162.5","1143.099976","1153.849976","1868300"
"12/23/2016","1150","1158.875","1139.400024","1144.050049","1118954"
"12/26/2016","1133","1150.800049","1133","1146.550049","897408"
"12/27/2016","1140.75","1165","1140.75","1161.699951","1294692"
"12/28/2016","1163.349976","1174.949951","1151.574951","1156.699951","1350418"
"12/29/2016","1151.5","1179.949951","1151.5","1175.849976","1963516"
"12/30/2016","1177.449951","1189.300049","1172.824951","1182.775024","1405748"
"1/2/2017","1183.300049","1187.550049","1176.199951","1180.675049","823132"
"1/3/2017","1180.625","1185.849976","1171.650024","1184.125","1475324"
"1/4/2017","1184.849976","1194.425049","1179.150024","1189.75","1420066"
"1/5/2017","1192","1194.974976","1160.199951","1167.199951","2216404"
"1/6/2017","1160.5","1164.675049","1128.550049","1140.699951","3009896"
"1/9/2017","1137.5","1155.650024","1128.5","1151.849976","1854578"
"1/10/2017","1152","1164.900024","1145.75","1157.675049","1533914"
"1/11/2017","1157.5","1164.800049","1140.099976","1162.199951","1931296"
"1/12/2017","1162.199951","1180","1152","1172.175049","2570374"
"1/13/2017","1174","1178.974976","1118.925049","1124.650024","10235580"
"1/16/2017","1125","1136.949951","1114","1129.275024","3364808"
"1/17/2017","1127.449951","1143.900024","1126.400024","1139.375","3009956"
"1/18/2017","1139","1149","1132.724976","1147.550049","3136574"
"1/19/2017","1147.5","1147.574951","1141.474976","1145.5","2251676"
"1/20/2017","1143.5","1150","1132.5","1142.675049","2037246"
"1/23/2017","1132.5","1156.75","1129.900024","1153.349976","2318546"
"1/24/2017","1152","1161.5","1145","1159.175049","2282638"
"1/25/2017","1161.300049","1180","1159.025024","1176.5","4111648"
"1/27/2017","1172.525024","1189.375","1172.525024","1178.900024","2871658"
"1/30/2017","1170.5","1175.974976","1159.074951","1166.449951","2577956"
"1/31/2017","1160","1166.025024","1100.025024","1114.900024","4666804"
"2/1/2017","1110","1119.974976","1077.775024","1083.949951","4864152"
"2/2/2017","1085.025024","1109.5","1076.5","1103.824951","6009482"
"2/3/2017","1104.849976","1121.5","1095.5","1116.275024","2153372"
"2/6/2017","1129","1129.25","1107.474976","1120.375","2408910"
"2/7/2017","1122","1126.300049","1113","1122.300049","1814638"
"2/8/2017","1122.449951","1141.300049","1122.025024","1135.474976","2212584"
"2/9/2017","1137.5","1164","1135.099976","1158.650024","4033202"
"2/10/2017","1155.5","1212.224976","1155.5","1198.974976","5782160"
"2/13/2017","1198","1214.5","1191.175049","1207.125","3819812"
"2/14/2017","1209.824951","1209.824951","1199","1203.125","2033328"
"2/15/2017","1198.5","1214","1187.550049","1206.849976","1924972"
"2/16/2017","1230","1239","1217.800049","1223.875","4175680"
"2/17/2017","1236","1237.800049","1201","1203.949951","2723324"
"2/20/2017","1212.5","1277.5","1204.050049","1251.099976","3973948"
"2/21/2017","1257","1262.949951","1227.574951","1232.675049","5501112"
"2/22/2017","1232.949951","1235","1200.074951","1205.75","4505496"
"2/23/2017","1207.5","1246.625","1207.5","1240.900024","4853352"
"2/27/2017","1239.550049","1251","1235.025024","1244.925049","2139892"
"2/28/2017","1244.75","1245","1225","1233.125","2354828"
"3/1/2017","1239.949951","1250.949951","1235","1239.775024","1130374"
"3/2/2017","1243.349976","1255","1235.025024","1250.724976","1544942"
"3/3/2017","1246","1249.849976","1237.699951","1247.025024","1013970"
"3/6/2017","1240","1242","1227.275024","1236.25","1400694"
"3/7/2017","1241.449951","1252.5","1237.525024","1249.900024","1511672"
"3/8/2017","1251","1260","1246.099976","1256.099976","1791510"
"3/9/2017","1257.074951","1262","1252.025024","1259.875","858468"
"3/10/2017","1259.800049","1274.775024","1256.974976","1271.125","1171420"
"3/14/2017","1278.400024","1293.574951","1275.525024","1283.75","3402294"
"3/15/2017","1286","1286.074951","1246.925049","1249.150024","3022496"
"3/16/2017","1253","1263.5","1253","1260.449951","1571818"
"3/17/2017","1273","1273","1254.875","1262.875","2593152"
"3/20/2017","1262.974976","1262.974976","1233","1240","3487540"
"3/21/2017","1241","1246","1232.5","1243.349976","3373700"
"3/22/2017","1240.074951","1248","1234.974976","1239.474976","1888716"
"3/23/2017","1241","1242.525024","1223.599976","1230.175049","2620638"
"3/24/2017","1234.900024","1234.900024","1211.650024","1213.599976","5099814"
"3/27/2017","1213.474976","1220","1203","1206.025024","2181270"
"3/28/2017","1205","1221.699951","1205","1214.974976","1153158"
"3/29/2017","1218","1225.400024","1212.800049","1222.300049","1717764"
"3/30/2017","1222.449951","1232.5","1217.5","1220.5","2986086"
"3/31/2017","1219.199951","1220.425049","1207.5","1215.900024","1867044"
"4/3/2017","1217.5","1217.5","1204.099976","1205.849976","1196888"
"4/5/2017","1209.949951","1209.949951","1197.5","1200.625","2905568"
"4/6/2017","1200","1205","1196.275024","1200.025024","1720704"
"4/7/2017","1197.449951","1216.625","1196.074951","1214.525024","2277012"
"4/10/2017","1216","1224.5","1202.5","1211.125","2543264"
"4/11/2017","1208.650024","1221.550049","1203","1209.650024","1557784"
"4/12/2017","1211.25","1214","1191.5","1196.625","1050538"
"4/13/2017","1200","1204.5","1160.525024","1164.324951","2500472"
"4/17/2017","1165.199951","1166.449951","1147.574951","1157.425049","2270882"
"4/18/2017","1165","1167.099976","1151.025024","1154.400024","1730620"
"4/19/2017","1131.75","1174.349976","1126.400024","1149.574951","5626812"
